x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
17075,12505,17008,40174,32837,11362,19104,14889,18862,33830
29043,27955,12568,15140,27728,22670,209,13285,28249,4337
42529,23631,27315,14149,7789,47333,2661,25894,31897,8271
30960,26423,6670,13791,23787,25762,36010,23656,25986,43536
20467,21250,32895,46392,26978,1403,14367,8613,22255,27757
7386,24699,29931,3168,7832,20515,42645,36087,14064,24323
1435,38628,19508,24313,35534,4670,16675,11329,22891,19494
3190,26109,17055,33361,46331,31468,24749,15847,13366,26003
2792,4361,6621,42535,42072,41478,29827,19085,15915,34433
38047,29818,35135,46138,12287,6862,2307,22926,43641,45026
23486,25858,14663,13285,24895,12824,24818,32243,23441,26282
39689,6014,42546,32673,31157,48569,1810,6572,36179,20472
26979,40943,40560,22420,25952,46273,44120,18438,32383,16792
4885,22023,1868,20700,42038,13138,4583,13008,12322,22939
12795,22215,46275,12932,40828,27522,30553,6257,11821,23989
21974,34190,33365,12650,37819,11097,12803,31868,29899,22784
15946,37165,26274,29392,6683,16800,23131,34826,44751,35576
29346,35485,45932,46718,10316,13040,13444,13575,34144,13102
8653,1547,23957,17902,33711,14279,34861,34334,6659,18056
31937,19775,9377,13576,1402,29050,18083,34237,24540,12176
15219,5901,28817,31548,41656,37626,47265,27887,138,19944
1415,22428,45845,23614,16382,34121,1301,13470,28069,6571
16190,33760,30992,25464,16672,41213,44553,11022,43129,21437
15772,9324,21828,36958,3120,27442,4742,19274,13019,44736
16265,13646,14131,42591,3740,30223,3220,12400,19385,14889
29221,25199,45692,13256,7687,42457,13327,39013,203,40560
15697,10777,15441,13038,37788,37853,23260,18564,10444,30608
32630,29346,10107,34515,8079,36520,17974,31402,47238,25751
1936,18440,30008,28886,37807,38559,13630,22792,18647,18940
7168,8609,39088,31354,13461,29055,13016,1076,7125,34982
23782,12317,46902,18330,9260,274,8418,19995,25704,4878
31489,32000,41071,13899,18245,26226,21129,15409,15802,31529
26954,21109,38505,12288,32774,36183,11984,29477,37853,18063
15514,8043,42530,5731,23428,34976,12588,39209,11435,6390
45395,35421,7461,7612,32804,3169,37490,13053,40543,21731
16140,30689,11190,19535,35770,42762,16674,12001,35925,42938
30987,20023,24049,47200,14155,17119,10047,4277,6601,36858
12318,3088,14148,19685,17285,20912,14437,35102,30993,44895
14684,26466,27967,16006,13943,33827,15160,45664,29574,35054
21297,35960,22283,19896,43160,37441,43436,46839,45117,12032
223,43059,6866,10769,26226,31935,2997,27268,18808,28164
27513,21177,34356,29508,42518,38788,36210,27315,38414,22087
23725,7562,16301,40560,23583,11705,38994,11462,21788,37700
28222,40359,32682,17320,31931,48818,1008,40834,44690,32423
13808,8866,41282,46777,13444,21110,15340,26639,28620,14098
36558,22980,18782,10048,23540,44591,2547,36923,11818,20424
42206,33687,13765,11469,38659,46140,15799,40133,9520,35136
37024,26501,12667,6680,39032,21385,13239,10300,35729,38048
7687,18082,28273,27424,38406,17290,12613,36243,18426,18519
34089,46240,15352,2279,3042,12650,17564,34751,2637,47485
24350,15154,11394,13369,33370,4262,28407,10468,44695,15941
16272,39046,37749,46075,28955,45040,35535,6566,13190,31990
12757,14116,1519,27795,7157,8641,39863,45159,10111,36687
14956,10667,46386,18958,8396,11106,18319,11164,27417,24557
43825,33640,19385,14805,4436,39688,46696,13267,21986,15719
1110,27237,44169,19962,8149,24599,4458,39273,13309,38645
45225,35174,45822,12415,15342,17231,35670,29491,11028,34871
27168,36751,15815,33139,753,1009,22196,45579,23110,32144
30597,11874,11823,32958,41310,12654,18884,30688,10847,41401
3088,36368,32008,27483,45802,33905,18277,37420,33697,14601
43405,19941,10518,28263,8430,20998,18102,13306,34116,4633
23194,24459,33141,45812,19738,25874,32249,25199,43168,43717
37383,40831,13641,39351,27422,30248,38790,17154,34754,9932
1424,28375,2430,26109,43428,12564,33049,14024,38413,38660
12961,25375,12789,18745,20515,21856,2504,35458,21561,21334
13204,34059,46093,46423,537,32872,28615,40892,3406,19509
38597,3188,8062,43525,36809,28586,16709,29507,12565,44345
13599,43951,9499,44735,11818,17439,33800,24766,17693,22093
34267,4434,21109,25941,22891,30693,41177,25914,35015,29883
36446,36895,28253,41151,45746,34907,44259,13775,14523,1036
16125,40031,13820,39936,41333,25544,18343,45080,1121,7581
24556,35603,7797,27594,37820,30311,39032,28651,27836,24056
44416,26627,30770,44119,25849,25483,26556,9278,20316,37496
38005,21166,11174,17125,18387,34767,17736,4967,5220,32886
44311,34225,39154,11821,13425,6371,23753,14511,551,5716
6292,7759,37363,22927,14929,38211,32122,11310,14984,36896
47947,8956,16366,1341,1028,19154,38689,26316,21232,38783
19380,41666,35564,29042,36575,14662,11247,32068,31745,14869
38046,30604,20464,16254,7461,13249,5951,11782,27354,19381
17695,12486,35112,30001,15693,19460,1231,35879,6572,15805
13364,29467,18712,14175,9695,30897,27442,12031,33089,2516
46109,24785,24519,14635,10456,34970,37671,26090,27971,34379
36369,5716,35728,27442,11374,14082,30256,7947,5489,16751
18862,7829,28313,26039,9464,15349,13312,31537,6577,8775
24719,36918,26374,44749,20668,44800,33245,42215,27286,40638
46482,14368,4317,21234,7623,45828,29580,20872,3660,43921
6215,13700,27285,13790,10604,16299,31162,34176,23615,31824
4754,19464,4869,18374,11163,30349,27366,13987,43240,20823
7793,36928,30689,41122,32070,37747,6565,30238,22419,39070
9598,31770,42005,8757,5121,11331,40649,42269,13572,20725
28336,41896,40851,1799,20632,37184,39546,27417,32783,17156
