x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
8074,29501,27523,3941,23900,24163,20860,26533,5528,5958
17266,25967,6132,9374,19020,16690,25031,18255,27767,24406
28353,7358,21004,1104,2048,26575,26458,22963,2233,12302
11005,389,11775,11690,4833,13326,26667,29733,16720,21654
18832,30941,7980,31681,22916,1905,14571,20053,21965,16741
27211,22412,30381,20499,15626,24984,19088,20409,26604,30640
5411,7930,17434,8472,1922,5289,29028,18370,21435,25532
6943,8750,8066,26600,26491,10219,9430,235,18359,8396
25391,8370,11130,24120,2283,8733,19099,20695,6026,2598
17199,15389,25640,13571,29700,30533,17397,18101,5994,1210
32301,17865,16848,19994,13610,29907,20308,4771,4255,21309
31424,16616,12267,2611,19463,4521,27543,4002,31390,30282
25530,21864,18712,27450,11897,4651,24120,10192,31669,23144
11487,9278,3055,3167,10835,32010,12086,5162,14017,26108
8926,6019,8113,21587,17659,8910,9376,27226,22657,11857
13777,31391,20870,19789,857,14876,21853,24680,4345,1806
7066,1744,13336,14431,19912,11307,9632,22296,15105,16115
16905,9485,5624,12741,18677,7859,10149,16405,20191,31044
14167,22121,7439,11207,7550,5430,17842,10745,27444,10892
25584,10913,26883,16780,4787,4407,3723,24130,16668,6279
7588,27587,2048,24343,26305,1786,7917,4916,26279,32185
7673,21448,20779,12120,3127,13975,13692,5120,20625,188
30422,14432,9198,7087,28810,6004,29665,27311,723,31704
2871,20435,18007,15626,10107,1424,15095,25928,10374,13939
29530,19434,18901,21114,6591,31697,28879,23167,7202,23739
27645,31083,24963,3122,10901,1940,18771,7772,10661,23073
869,29947,11840,5388,29154,32063,17384,5569,1781,1349
4881,11005,17408,1099,4916,13779,31007,9906,19582,14611
5798,31243,18142,1308,9437,31043,23981,2213,28650,26630
32551,11251,14862,27258,28181,12962,28468,3659,32265,29687
20135,26168,13210,16162,22055,25625,205,19192,10230,3594
3642,12311,407,7230,12503,25586,22593,19571,27946,929
21890,10466,7211,28647,19382,3480,25838,15213,7643,3412
22130,23973,19670,24613,27568,10366,21214,7473,15445,16007
18868,4031,1800,24973,31456,29322,13580,20132,16933,17868
11253,11724,16783,31707,24052,68,9816,9270,32389,14903
7368,6671,3603,7771,9210,30869,6994,29672,2405,8718
12142,29156,24897,20878,5394,11417,20988,1439,13700,30825
9188,616,7809,15833,15721,18536,13711,16336,29230,28246
10578,5088,12148,22351,368,9404,8936,629,1839,4821
2624,23545,10175,2995,6186,7189,5034,30349,23722,5575
23181,19112,31226,27353,30841,22402,17685,24193,13610,27477
8816,12860,28186,2941,26307,28471,7008,16238,32374,3908
648,11927,3424,3404,6202,2159,18763,6043,6191,17750
19345,29997,3566,6610,18118,23044,31307,25064,5410,12784
27064,28059,2894,2599,8077,3412,5039,30009,5688,1422
21600,19650,30715,23671,2619,5233,8575,22543,27219,17229
4935,30675,32361,23223,29232,24727,851,3832,13099,9393
8978,11070,30495,7902,10701,30460,28320,14080,13946,21419
2071,30065,31169,258,10426,17002,5808,22942,10604,10544
25382,23647,15125,15132,5682,61,20055,6132,20919,4030
19600,11265,716,6085,6207,20271,21357,12711,1468,16411
11988,25356,19434,25842,26008,843,16436,4345,18597,19371
23565,9716,28419,7215,21410,10059,17153,14796,4079,13348
12571,7286,31642,15981,23932,6933,6139,8422,17851,8954
8027,22939,7645,29111,28296,15810,28123,9213,12235,22726
2042,767,6954,351,8308,28002,29014,17730,25864,12575
8548,13318,7831,15731,11170,4792,29340,8731,29168,26423
13900,706,26196,20434,8236,21626,1066,11130,22700,15375
6068,15209,23201,8393,24437,29260,10806,10688,28448,22147
20444,30282,31563,7181,23513,18440,26646,26431,20620,22525
20932,1905,14768,30413,31505,29876,25242,22193,25282,11072
6045,17339,10116,17824,8711,25833,17989,9487,24229,8822
31445,337,24800,17163,17176,16124,13880,28215,21538,8941
6752,16143,16730,18137,11930,10261,28886,2850,9794,5317
14033,24733,17517,12030,29847,6710,30530,14068,32478,25520
27116,22984,31745,22170,30428,9164,4462,12957,27076,11491
29070,26432,26979,215,19499,22951,166,25717,10139,2196
20624,14447,25315,12365,1896,27057,3644,8390,14209,10815
11854,15278,17590,3604,31707,19668,9190,81,18485,5277
25831,1043,13973,18344,21893,24090,27407,15774,18983,18785
15405,30919,10327,14836,18288,15218,23353,20348,30459,9246
8660,12616,74,19438,2574,15860,19075,3786,9749,11723
28919,20960,19174,25351,851,7033,31694,24273,28452,15719
19869,20242,8869,8425,23259,21691,3401,32517,9391,15392
1805,2980,20503,4802,1890,16605,5708,2776,20911,3042
6206,8632,5057,633,3570,5908,30046,27963,3735,7497
22489,8160,12441,27744,12917,31329,13995,17670,13389,22331
32076,19115,5609,7159,17446,10609,24419,21126,11275,7543
8081,26920,14820,16658,8232,28595,1973,17938,382,12816
10604,24489,9252,32002,29839,8728,3928,28540,5072,21366
14721,31514,643,29523,6009,9110,12109,18443,26368,11942
16143,18554,26405,11800,28415,22317,16446,12412,26217,13625
