x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1685,19862,15515,9074,26920,10983,15151,4188,12543,2918
21733,6996,458,27480,6722,29927,3062,28642,15415,21124
5703,18624,22123,26249,20862,31524,25637,23354,25269,22441
193,5123,6941,22890,3032,32085,15592,3760,26639,1641
24662,31631,11652,28288,4865,6263,27680,31869,12854,1104
16819,20728,22206,6362,10211,5718,32063,20931,17110,31252
4517,5918,9464,7906,3682,1679,16832,30938,3217,27317
25327,4523,16752,5948,17792,2738,29041,25296,13547,2460
32272,28012,17579,17771,3077,19214,13325,17014,1251,5839
17741,2684,892,11013,4949,19434,2403,17815,27010,20611
26912,12189,20196,1068,7768,16706,23650,14577,547,27456
3224,1790,5192,32191,31350,113,23951,2159,12859,22059
954,28746,1430,673,13501,10,5673,15273,11781,13096
9225,10119,14802,24835,18853,8472,24134,2918,16649,1644
27442,6890,25648,6066,7592,20603,23467,3271,19257,6550
10294,32164,422,23419,2158,16217,24252,28208,7977,248
31952,6614,6103,22430,13480,10808,2624,17730,32115,29724
14537,3821,14362,21163,3217,12704,13864,26407,2522,2974
19416,1726,29923,31467,20019,7283,2680,8735,16511,24989
8620,25503,20756,20514,26827,8104,10727,11514,3469,23423
3610,14173,13486,15708,25908,12563,32355,30037,18234,402
6227,12116,14934,12074,1401,4374,30154,3042,24800,11324
25581,16811,31020,24900,22142,10652,26227,10082,22657,30586
3106,22315,22085,15335,24191,10814,10278,7649,17510,18495
27441,5290,4474,11078,24014,32433,393,9215,16656,18990
19364,7261,9777,2810,2637,23317,30912,26437,11306,31949
27787,29274,22694,22542,3148,1293,30481,1470,23420,24010
10540,11881,10699,20645,16403,27751,14445,3150,19682,28652
11840,27447,3806,26732,30188,17421,15820,7194,10752,16830
23570,2874,11025,13782,29699,21754,7824,29190,9826,22498
304,4595,19027,8865,11107,5349,1346,4087,32085,18226
3680,14152,23141,3367,21244,15889,18013,16637,18084,21418
31748,30869,4644,24850,19626,14273,31704,26592,21824,14387
4282,6413,14777,26887,7441,20918,7992,16649,29504,20527
25457,22194,17323,8342,13557,12120,1064,5197,6295,3052
21328,21713,16109,5106,17472,2956,1603,23344,14145,25290
12575,21835,21102,16406,372,8047,22454,16017,7902,31163
24799,1164,30951,7389,17003,16352,12853,6129,28511,32210
31364,10594,29183,5057,24120,20333,30642,1205,10594,11031
3862,19476,20725,18651,3363,26694,2820,24727,29030,2587
21037,7169,15791,15629,513,22962,23093,26427,10910,27566
14897,28083,5009,28656,28088,13558,29841,27160,8879,5889
23814,27840,26206,24874,15668,14622,14276,13947,29267,18835
9932,25306,22723,14415,27585,20081,23931,4136,23729,31729
17051,10053,16649,32024,14656,15890,22369,28400,19810,32052
14325,2659,19187,6281,27789,8072,15979,28511,14927,21142
8174,12521,10927,25777,28807,9156,17322,29254,21029,19795
26800,2387,6354,12425,30621,10453,10353,16920,15250,5134
22193,28487,18918,16803,22193,1623,11895,25429,27128,4945
14800,10866,21341,30495,7169,19348,17137,26982,22735,1986
30820,7389,6202,5175,6675,17638,10936,677,23537,17042
29524,11013,25399,20659,716,25323,10726,5543,6833,24813
14652,9632,27140,16239,7103,21602,3610,23505,14815,20257
23260,15714,9338,20414,28671,8243,24447,18198,14437,7401
11910,25913,3132,26317,11777,5038,8858,4943,24031,12107
22293,29046,16922,87,10007,20928,22890,2134,7402,26004
18484,4425,17418,6027,17638,21301,28658,6241,18902,27861
21065,30632,29263,2484,28129,14940,7818,20505,5438,14589
2194,19829,23546,9028,21891,21576,2874,22906,31988,29727
16115,1987,28803,21562,14861,18853,8811,3217,6649,27771
15087,24704,7217,27371,26143,11018,4486,5410,16231,3671
30081,17418,29802,11990,23359,16502,3871,21188,9254,11289
1702,1836,4727,5793,27441,19160,30869,19116,17741,21754
32307,26584,27218,21681,21553,15923,3836,31333,31891,13498
21457,11909,22993,2915,28039,22380,12978,30628,23646,15108
30476,21320,16243,27959,17115,25975,22831,1164,1779,24014
5434,15546,27650,8355,6499,4441,31832,4295,14406,8359
22335,6100,6397,2049,12152,3758,829,6036,19809,17272
22492,26497,10,6406,17732,14550,19936,8226,9820,14173
19953,26284,13071,16010,29780,3292,25890,31006,18323,29427
13063,24958,8929,824,6864,29716,19126,30273,32065,24497
16145,10600,8048,4797,30715,29193,6514,19132,23874,3337
14361,2965,22669,19334,5811,21128,24859,5589,28680,2775
4761,31287,1085,4972,22546,32040,31434,20162,2086,7034
6872,10096,12885,2228,9372,16761,4335,2355,26674,28728
16601,10177,9315,18966,25055,25881,22906,4366,17240,2560
3010,25291,12250,3564,20387,12920,2740,726,17393,25904
31188,26134,12206,16525,17267,26623,22569,14855,7883,13568
22515,21321,32452,2651,23422,19817,14658,11814,21550,24988
13790,13593,17784,9123,3789,7460,31331,21037,13391,28743
18519,32292,1629,12114,21527,5820,19068,12756,31995,32301
5007,10446,13914,24300,23497,23668,27073,28346,31742,3550
11682,16330,11976,8945,13528,21114,3311,31454,20008,8505
24574,22507,2863,10193,9416,25833,30448,4709,22808,28224
17224,17173,361,22594,9827,1839,8719,2780,2804,19626
5589,31128,5555,16376,10699,23358,10648,17985,10927,23582
7084,17912,25508,366,3540,9399,21725,21557,31342,25082
17032,2163,29409,8783,18718,4032,2158,19490,30173,5201
1803,18805,7246,30420,12022,26152,24394,20043,18364,24976
6996,5717,10445,27140,19975,4645,19334,3672,31486,5898
7341,22228,9650,27357,12027,26845,11350,3468,11779,31202
1088,3497,25462,29965,1739,24050,26093,13992,17126,31966
9819,26575,17831,15679,954,13132,5649,10589,15857,22322
