x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
9984,28862,23741,46752,22226,44243,14314,1443,19491,43456
33674,48755,19507,45993,35676,9959,7651,33420,47281,25830
36938,22540,37808,8926,28445,18788,18087,41219,19338,25755
26262,9263,27650,4704,45807,11637,22316,9741,42975,8645
15608,15076,26323,48750,29876,21836,5274,43630,33119,24982
38855,9934,27358,42406,43518,27297,5928,6822,47169,11256
27145,4405,10778,5407,9326,33151,7948,19468,4690,43913
37171,42261,22301,11738,18814,38050,13476,25753,1994,19114
17770,31075,17963,5994,29052,20900,25375,22016,16313,14606
22533,39957,40423,35179,3419,27884,41088,40665,24274,32172
24488,5851,28906,26497,430,774,48698,24039,610,24266
18965,3773,26925,1343,11738,32046,28268,27843,4205,22850
38851,27815,13439,9382,14181,15980,31395,46460,4329,10515
23953,11037,29200,38029,23964,13873,26773,15484,9526,20986
48458,10110,1738,44615,22718,26497,14591,33659,44331,22192
20212,37486,21960,36307,45617,27493,9899,13214,6911,19940
11571,38688,10279,40917,11908,5415,3175,23451,30146,12326
9305,2875,27994,38242,14191,14986,11609,47922,43118,13413
40744,34800,15699,42458,10753,37420,30211,31660,40805,37081
10574,47313,20487,21425,36197,12551,27700,11784,27920,22255
7216,1992,19756,20860,20633,29759,34605,4741,39696,36353
41312,38907,24310,12567,8034,23513,29231,4289,28415,42752
43839,32176,41864,39671,13946,7632,21715,3454,6326,6597
43648,38945,14382,30990,16112,12384,6371,14509,26532,43787
47184,8221,34855,42818,16230,6854,43913,33560,27956,32612
48622,24747,39163,38619,35609,14659,13615,13794,20013,36887
39198,48152,15050,41298,32799,46405,13784,34378,28368,13167
42986,43877,32586,34259,15235,31425,16483,17387,11382,6095
17211,757,14048,30787,22939,19591,24723,47158,45452,36851
31772,16262,13550,26910,1630,40999,24614,43418,3001,18666
840,18723,26238,29396,13770,26283,2059,29366,38232,32152
37787,15215,42267,14451,38656,34708,36849,29229,13340,26277
27017,13763,12545,29234,1850,10085,12016,29063,28437,210
35996,567,14803,24256,38949,33374,1761,7603,13798,36461
14067,39417,32309,735,20596,7508,30990,30953,21923,1003
13587,12559,25684,40649,11719,29254,14144,19706,15732,26417
20334,12042,20128,10840,1861,13635,14072,15103,30491,37799
26360,26232,4414,43034,35765,3437,7350,30527,10016,17393
31145,14350,14041,24359,42581,21510,21399,38365,12782,12926
12924,35308,37421,13788,17864,32833,15442,34827,11454,41282
4797,21823,1837,7042,12506,41345,40968,12934,13345,35996
36915,10460,34722,7767,39532,5510,29110,33382,26064,15971
47292,18801,16946,35455,30597,17945,32121,24756,18755,26314
3939,45812,36601,42323,14347,1537,47957,24718,21262,4246
29331,41732,23064,8625,14444,27064,27026,30557,2893,24160
8885,36599,34885,30291,15683,31622,6952,28005,29823,5491
42610,24030,27265,23611,4793,29854,21963,44015,16188,11905
37404,10033,32730,10312,9588,42488,44783,1072,12305,42306
13252,35950,25818,37915,660,27523,20236,19738,43518,43251
43578,37096,26923,44842,29369,13629,2274,15719,44948,10315
7428,6683,39113,4138,25773,41512,33741,25154,12176,16838
1060,26761,27801,6890,568,32390,19708,23248,25495,31876
42932,11012,29356,13919,7136,13575,34720,29981,12017,3007
26482,18348,5172,24893,24125,41772,26878,16125,34651,26751
40289,22716,1551,27959,1086,12948,48311,5697,27754,24766
25419,16441,27852,34795,40247,24997,41102,13215,21456,31746
37041,43236,31086,36024,13812,8587,7482,48679,22525,46981
45403,13187,17901,26860,40872,34825,31396,43912,43368,45741
5322,27824,30193,10806,18065,47062,13696,18666,29359,27376
33245,8074,46645,40669,38576,36114,2904,46535,30774,9004
9906,33566,1437,26260,31463,32376,3453,21167,39202,35286
27458,23904,41770,4197,4681,18542,38366,22469,33788,43884
29026,36981,14901,20159,34628,43333,16201,12311,45202,45191
28974,13023,16069,39146,31489,27221,20736,34372,29505,30869
41295,22226,19127,26439,32244,10473,12548,20112,23984,24021
14056,31944,31880,36002,13396,27948,18058,33890,44105,22522
13220,16313,45917,30287,32348,46691,38101,18094,33658,9963
5533,45711,7498,17017,13038,45790,36743,30991,31084,17527
30212,26007,35529,43423,37338,22431,36877,18309,11860,39190
41448,17617,21874,44767,33129,16088,30260,45156,37390,40746
16854,39485,8246,1736,29969,40432,4798,8986,19410,34501
15603,11697,35676,1887,45874,21380,18127,31954,31942,25681
24880,27365,11922,6872,26121,43805,21964,45627,16660,26390
16477,14003,13540,36547,42669,42069,24773,20681,26096,19293
27200,13434,30200,14820,41279,9604,13603,10901,47445,36850
16575,39078,14188,16225,34133,9307,33333,38148,19858,45224
33817,28269,18954,1995,38787,32697,25903,40747,25670,46699
41921,11162,34632,44976,25040,10228,28575,20952,39537,7806
34967,30758,42933,22943,35990,11205,15959,43264,20019,17852
8925,30575,45453,46140,10449,41071,22387,5826,17767,45272
1423,40771,39321,44947,35728,12119,40751,10248,10002,16305
31904,14816,17165,4084,40458,44586,39380,19647,43001,23000
23760,35672,15228,33371,28069,33913,39699,31351,30609,16334
10110,45328,35216,40560,21235,30983,29587,6217,36507,43858
10301,5153,47204,29617,3911,463,9711,42863,16263,19077
25894,18959,31729,36964,8209,40681,8120,33302,405,21445
8567,15644,32486,43968,24159,31372,7693,7442,15177,8474
5453,42315,13235,19146,36443,46507,12994,45912,35044,13516
6938,41655,13606,26743,22967,39645,20423,3399,38757,29055
4205,27462,47252,31061,44090,16264,17966,45290,32104,15982
41277,5476,18847,37314,1760,16854,13125,37137,39084,7561
11698,36453,24904,10194,33741,7942,26371,16570,21407,47191
37742,40948,14838,33316,14432,13205,13508,30493,3075,13463
19324,18849,30794,42570,16331,29293,13475,14393,28907,43147
45655,16036,45631,662,10466,34931,43364,44912,16058,11043
18376,44172,27812,35599,18087,46729,44127,14550,30211,36371
43141,12842,14467,33102,35788,22031,46726,26048,19962,19928
16375,38119,1564,36375,33780,4460,6979,14803,24597,43774
30243,23382,32396,46851,43802,12790,27521,34743,14076,30461
10218,48054,3088,15368,21634,16086,24153,10193,13691,35434
21650,46094,38734,33220,15982,104,1359,18562,11359,32563
41487,11622,46297,40811,22597,43188,11200,10426,35270,95
30727,12583,46084,10881,14243,45705,35238,5064,42651,45167
30787,32566,19282,5654,44452,26487,1027,35718,34352,24681
1520,9261,30366,31625,10221,41259,47823,40233,31146,20486
41830,45451,36065,44730,16479,30881,35524,24676,13030,19896
29818,47843,1379,36939,8669,27590,3218,20281,32090,7974
39617,45781,45850,23116,40289,39696,36467,24065,8608,19083
42062,28024,2377,12419,13222,7791,14074,4594,9764,5512
83,31100,43411,23392,45692,18116,8004,24599,19832,16046
34586,13576,25943,40245,24782,16937,32883,36837,29220,15346
42859,37029,16095,38068,11851,36081,4198,43210,8477,36148
16764,46315,41523,9309,4288,42052,24593,14255,21605,18527
25816,30993,40541,12481,20691,11216,36922,799,15217,42188
13276,12176,29238,18393,39770,31816,24529,29037,47911,13744
33789,16662,45475,5094,14308,30596,7998,45160,27027,24280
11589,19796,39778,39450,38072,1882,44617,25977,33701,23287
14237,41102,2874,37495,6256,35423,37486,9958,11433,42935
48080,44541,23745,26245,13500,14416,8607,16866,20838,33654
9851,42117,14283,23205,2644,38466,15638,11752,25197,5682
43295,8633,38508,21102,35198,36127,20456,19571,21227,44987
4420,13503,16581,26399,14856,29972,8949,12343,41247,10057
16370,45293,24981,20754,18956,11382,36827,1734,18092,17688
9452,33739,14157,19772,30424,21470,22651,32490,23242,12632
35507,19271,46314,17013,20683,7351,28278,545,22992,18548
11322,22433,18103,23056,43139,2236,12664,16619,31619,7676
15418,23964,618,13179,12808,42799,43362,1044,22761,14192
38750,12595,37691,9499,45412,18985,35683,15088,36150,14351
44106,19212,25936,18845,34326,40436,19200,13743,17637,15956
33144,32341,5425,6565,29056,28412,16938,16120,25055,26603
3954,28794,721,40565,12536,6961,29496,35237,3697,48276
6313,1784,47311,36209,4355,17850,1008,27350,32761,4999
39394,35902,40637,34564,46925,41978,40083,27794,21472,8928
4887,21994,17420,43933,30592,27987,42649,42822,16628,11996
33328,21626,44298,6670,24512,20445,14870,18791,42962,15589
39616,40774,16360,13425,39863,13,34128,31603,14443,44129
18775,10708,43369,44293,14214,41072,12747,27958,32170,31700
6528,32851,14820,34229,22701,43214,2377,34375,4885,23488
42649,28116,1223,1237,11931,37318,30563,16312,26258,28371
46299,42498,16951,37321,14021,15190,45829,7217,5302,9915
23442,18872,39661,40746,38796,21787,1377,21111,15243,2481
45255,39118,14864,29739,32883,12382,5766,3456,21078,32838
40409,7483,11532,8243,32842,32990,36390,1424,28348,15787
9558,22289,17224,16063,8764,11246,31425,15019,8635,22470
12507,12676,18372,45809,32263,8571,22911,19496,28053,15602
25918,9969,28109,39862,28649,27947,6935,26100,9026,36920
39319,42080,47189,5090,33573,36197,15121,13976,33355,19138
2661,24002,5391,19788,2646,35596,10110,9449,35304,12719
727,6467,42007,30325,45536,47935,6659,34496,45717,40090
22416,30932,11466,28267,12285,4173,15130,32260,10497,32474
25222,14887,27261,30757,12428,37013,32166,34063,34785,21486
18168,4912,6404,18895,11861,23889,26234,31909,30494,26879
3223,28092,36864,33884,12357,26069,40023,9925,9499,36366
46697,38514,7997,39979,45299,37407,41447,16675,2603,39138
4697,42562,20521,1450,35705,39408,16251,12925,7114,82
18618,19967,1341,7063,24997,7004,33141,6351,13808,19322
33710,34549,18754,13726,13705,40142,30873,20366,38119,46774
8682,14234,19836,13594,31757,32052,37582,29448,37328,31503
4639,40251,27201,11922,9881,45413,1036,21943,2949,12243
40895,4235,32169,41997,30107,35595,41958,43406,19639,13961
10174,2090,18105,27275,37568,26629,13558,37404,5882,42896
36692,32728,1245,22703,20413,21415,7027,25949,42534,16023
46424,17908,21098,5797,46508,24300,12937,4859,44196,27399
5937,31845,34370,17899,42083,27613,12419,29938,5091,10031
28015,44078,23601,36802,27009,18861,42633,33549,44531,36709
24195,15442,1715,8577,15788,24866,42346,16197,22935,27706
23557,3627,16122,4984,34062,9588,31022,12517,26310,29087
41610,27956,790,42333,13034,41907,4311,34860,31360,17958
11985,10233,27959,27164,45076,12980,32207,36850,11979,31624
23940,7594,9901,38546,26480,36610,45777,27717,32873,33099
37117,21661,42874,41821,43044,45879,28656,3808,34344,33218
29302,46755,39450,8237,17289,35263,3181,31339,35008,24894
24134,42536,32370,13759,35122,911,21133,38556,18619,29937
23385,43858,38390,33286,15733,21154,41811,10768,20178,40381
28898,24997,40867,643,14887,2338,13269,12827,38612,10828
4903,21118,45051,16762,35744,33887,27939,38383,24023,27413
24167,43850,39164,22879,19138,40567,162,12571,34798,21227
22877,3795,25949,31292,11781,1881,8886,21634,35947,24090
39494,14690,14369,17245,4366,36979,12431,22374,16072,25984
29593,5110,41862,22537,26590,14306,46856,40289,13363,30407
31506,12972,14752,48723,44871,6517,31750,39645,4886,285
36226,34769,48615,27217,24880,8708,7042,41732,42223,31631
34987,37218,35210,5083,4219,22399,2475,1238,36127,17216
19062,13783,10091,13213,77,3142,38604,34212,4468,24829
12960,48382,45603,19837,21724,17771,32381,42566,5268,5105
4433,31355,2314,30289,14690,16461,43264,24568,611,44357
44541,15017,29966,19304,18325,33396,22802,7704,19147,46086
14400,34770,37207,36753,21571,5195,39365,48822,7561,23584
46131,31952,45126,2055,42239,33978,45793,26408,25962,12495
16191,13468,5146,32738,26291,32076,5763,5686,14051,11243
12505,30165,9497,43912,46773,22800,9499,38909,27977,42489
40387,38272,28150,37146,21798,41003,44543,24982,45200,30218
45656,29298,38574,6316,22817,29285,6668,33787,42418,29845
34607,40773,22080,34098,14399,11970,19304,13937,3121,37694
11851,37483,32680,10677,12543,19801,2090,29577,17685,2560
42199,5496,36748,15441,21773,32724,23123,46750,2605,30818
37845,13709,15136,29490,31745,29051,10460,35333,7588,30748
37846,28393,18194,40385,18111,14404,44871,12611,43156,4708
