x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
125,11841,26332,18332,12737,17653,5473,2312,29002,16531
27248,13109,18235,24316,1545,6281,17734,29699,26458,6468
8833,2086,28833,30912,17464,12018,5184,5875,13772,22608
23590,31028,28267,14783,11026,20956,16869,10114,15812,1157
3651,14546,3788,25371,2201,25249,9177,24260,20900,24334
21249,13547,193,19925,2843,12573,9007,14728,25444,5219
20473,29340,17429,6421,16810,15326,20662,14714,13983,2269
10729,26476,31456,1101,23008,12249,6019,26335,11098,17940
21701,12518,8448,28790,21044,24384,3038,5074,19807,4491
7572,4,16903,19635,30215,1481,3952,5600,26268,31033
27244,28658,4306,30982,31652,16389,16370,852,3143,31120
30375,14915,23783,22669,27357,7222,21321,2780,23952,26346
16331,3593,31639,5008,11690,17379,25908,5837,1209,28669
32161,8653,17596,5777,18442,12237,29006,16385,3039,28970
24988,20288,29477,629,12523,9232,11929,20148,18879,2038
1157,3056,26038,3303,23006,3142,25914,29165,1378,17379
2903,22985,10824,6614,12500,19025,15450,16930,6196,10062
3951,1772,3405,28194,3148,23313,29958,24320,12709,29617
30410,10390,9210,1285,21745,6487,26276,21840,22083,16174
29772,15652,26100,22121,13858,8195,32547,1811,9936,16601
24141,29773,16340,26093,26960,24122,28178,5848,16492,14297
4087,7485,22443,15565,31185,22338,30217,17721,19681,20548
4266,12723,12666,14811,28928,20391,12920,5008,9683,11201
13093,13238,28952,31794,31795,21063,10269,15298,15108,7621
15538,19813,17584,50,27692,20276,5112,25916,32112,22413
25369,1678,7462,4055,11943,5530,24470,2063,30244,21785
870,14916,16757,1950,31481,24744,9008,23194,28596,31434
18566,25967,4475,24300,23149,6900,20624,20479,1229,9624
20652,23209,23036,12108,22003,14761,5606,6371,32222,23184
29767,16460,9123,13238,24207,4163,5287,18887,5820,3155
16850,28159,14563,2014,17051,1430,15074,2831,25632,2697
31455,31291,29065,5547,29266,13432,26159,28126,22688,11101
30545,12003,23845,27652,14063,4945,24136,25802,32550,16585
2201,9503,3376,6928,30662,32459,29753,12876,3292,7064
23527,23529,26832,21203,13934,30434,32457,31775,15973,2159
31453,12190,7992,26745,10205,27883,19598,12369,9144,9140
844,10668,24064,31982,24472,11703,20343,5662,9029,23151
20200,24933,3673,5629,28292,22931,31639,13290,13346,31752
9469,29432,31815,18167,26543,12943,11782,25858,30632,10817
13005,28300,8696,2681,7694,2710,7252,20017,22137,31615
6600,27758,11541,12716,11552,28371,12030,15384,9903,14272
31630,19754,1058,26365,22403,11628,31311,116,28850,18729
19870,13166,22863,26941,31252,30231,2989,29842,5002,14077
12393,3022,21204,27965,9357,21473,31365,17076,14878,17894
31903,19121,17675,30731,863,16245,1693,23736,18142,29397
11029,12470,21978,31047,14390,13912,28185,10290,5418,2470
22931,23177,8689,31254,17714,3095,13128,1810,25356,32507
202,11680,15168,1527,12125,5902,27764,10674,32533,30639
7984,11597,22547,30632,12376,26310,16923,22872,20795,9773
12841,1145,1623,20549,30722,17143,19264,30887,1096,26032
13941,29165,13795,27585,1959,519,18711,31409,10829,26816
26192,25064,32519,15470,5063,17345,29413,31281,18643,28944
4898,5947,31293,22956,27299,15345,4537,1629,2775,782
31290,29593,27480,12445,24436,32295,17622,22059,16014,24629
30239,31833,4053,14476,8912,14210,1877,19713,20393,17675
22890,12601,10347,2341,31454,24651,23529,11254,12819,16849
7099,20659,2066,11409,11899,6532,9859,19245,12718,27963
3962,13870,10657,26203,7027,24659,31995,31587,8544,31554
9958,20780,26166,27035,19607,12758,3895,4780,20246,13206
7867,361,3768,32326,24968,10986,19017,27780,17371,26277
13684,15382,13655,1512,4566,24662,13384,27687,28076,17799
25156,9156,7211,29236,8245,9331,29716,4095,7195,20046
31878,20888,19333,24173,31216,7545,30149,94,20160,18702
16486,23359,20423,17236,6011,11111,14864,4792,29213,24925
15917,20366,10624,8208,13367,12912,25850,240,29765,31352
29554,12837,17957,28146,18264,13510,30203,20908,15552,11195
19949,21510,8531,9041,2939,28379,26253,18118,3022,28288
9889,5707,22301,45,26350,4079,11802,27373,31548,20649
17102,23708,10483,27124,1303,12139,26618,27979,23907,5437
8334,31578,16525,3218,28257,13390,5267,25785,23151,27377
4878,18007,5602,13912,354,11899,5867,21983,7246,23501
5430,21343,17277,26173,29084,2153,20720,10703,15698,3739
11877,18226,20574,4027,20514,27247,23184,9126,26756,13357
26652,13498,13571,21014,155,2201,26775,12032,3599,2844
28652,133,17056,11670,24926,3311,799,5487,30758,14221
30219,27754,26260,1917,18520,23391,15767,14873,23339,21164
27942,22420,13300,31726,17107,16273,32203,23668,13228,23942
6985,22700,14253,19453,2607,29087,27663,1912,21505,30005
3027,15101,13190,28181,30034,3564,3733,16867,19829,1440
4945,27585,1449,25079,22593,13460,17032,6991,20876,21649
28425,13887,2802,20770,24778,8237,30649,11703,14699,8359
8091,4750,14384,7389,24364,21250,10609,30185,626,24662
21991,11876,20801,27023,26005,11419,5602,11840,19363,23019
13867,3247,19829,14716,5120,30674,4032,3599,26011,26057
14603,7473,25833,2432,27637,28462,18669,17796,18840,26310
8290,3418,724,19348,21457,8908,16637,21715,26199,14648
25777,11824,15746,16667,31331,12601,9187,25087,31093,21124
30504,9113,7263,2181,3446,29429,21352,6728,7783,14800
25967,25436,25715,24817,13549,817,17761,23796,16803,20621
25915,8550,12713,26087,3475,20514,9204,4467,3778,30405
5166,2683,23181,25774,28796,11829,7114,17368,11545,12537
1774,9029,20033,15250,133,11839,20659,8575,30975,20513
24891,3273,179,25766,14949,7690,20607,3398,27532,5222
6585,28314,28082,24120,2599,29032,30152,11899,10182,26134
17555,1418,12261,24633,22518,17110,22390,25323,9901,31480
7629,16272,16462,29463,8104,28562,5057,31060,10976,8694
23860,21067,31740,118,29847,17226,18954,32507,457,15917
26073,8230,16763,4755,15832,16428,29962,32441,31473,17451
25611,30945,327,13300,14917,30782,32009,7184,25636,6991
27771,23002,31242,30129,29122,14781,3389,20283,15190,6147
31075,13069,30731,31059,1611,9812,3760,10007,6645,20355
17231,10489,12143,32300,24330,23628,13523,32073,5824,18962
17938,7979,1293,32117,22614,16268,29243,18196,31838,6414
9197,23006,31204,30973,8722,710,20386,26782,2670,1632
29194,19795,6903,29161,31503,13983,9026,16231,15280,7336
18955,7147,6307,24381,2480,18108,13912,27865,17028,25911
31502,6451,11848,31130,22098,579,19901,29957,16502,23015
20145,13070,15738,6913,139,6355,18226,15002,28173,31968
1104,21362,14906,4210,10718,9338,13797,5777,7553,13555
27304,28228,24329,27368,12554,31489,7485,13099,11093,12860
8778,1842,18674,12730,18916,24554,23305,2217,719,790
12074,4164,26426,20081,16245,14786,8234,21826,27639,32265
11842,12920,32161,30975,5072,25817,28577,19896,31516,30982
9962,3748,12202,2312,5509,6205,2217,16377,29727,14477
17822,29479,365,25481,1084,28151,267,21887,21366,7354
9397,22867,18155,28296,8060,15998,6282,17646,25358,2066
32449,10109,5777,19817,27680,29958,7807,24906,29655,20734
16449,29989,27474,16671,15889,26479,9024,24401,13121,10179
32514,23976,9703,10619,22548,22409,23479,13410,7936,5764
13010,30667,12690,31608,31142,4636,24894,27073,11476,10996
4678,872,27811,16797,7650,11283,30518,4921,17429,27334
3014,21891,21344,6972,4723,15470,17925,26059,3612,19576
23952,12475,8734,22174,19343,25348,26004,10996,7864,6135
7864,25904,19717,29674,15792,14300,5353,9661,20561,4264
4401,24317,26457,7043,13282,29942,17756,18023,8223,1862
16640,16285,25732,20917,5301,10606,22130,10036,6576,15839
24705,16607,29977,27091,38,25833,2031,25824,31468,26151
23029,5784,29261,11025,2099,26951,18792,25093,31113,16785
9859,14725,30957,3248,21321,13625,26500,29266,19783,8696
9303,17790,25742,10489,15786,5959,4787,1085,13762,3227
7497,23285,10494,9451,20848,17216,31417,17884,7579,3982
11428,13096,32156,1448,9321,25386,25148,956,14571,6699
29397,32350,16729,24915,15275,6897,23570,22011,29523,10699
7379,24734,23983,20928,6980,15489,16418,26558,23735,20568
21950,22265,28768,3575,26906,29181,13293,1916,28561,3892
31578,19272,24843,28868,7577,12620,14,11964,1101,27604
28379,19854,30339,17665,5275,18042,31165,2638,26880,24666
16634,5662,25399,14997,7462,17734,5593,20255,16017,894
29694,26202,8796,26462,15652,16139,4341,8883,28115,9893
14433,28652,8268,25808,24542,15943,29567,1444,30913,15595
27532,31848,31311,11809,5049,25261,13924,28480,20046,26207
27680,7263,32114,311,31188,8051,26388,9144,2833,30203
7044,16737,11222,29767,22286,19187,8715,5566,15034,5824
19790,22374,8505,11116,30642,22840,7099,26835,32164,16238
21783,15190,4559,14866,10390,5473,9625,1915,18718,20780
16139,6082,25730,25881,3818,27023,31352,947,19136,10211
22428,26526,29728,18651,16198,18198,15938,20307,10314,17224
1196,9021,24247,21307,14491,24800,16849,19697,31047,13123
3599,20268,10902,21375,22711,11470,21313,31496,11260,7467
13343,31671,31578,28083,14523,15034,19126,30215,9197,10425
