x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
16210,11093,8994,19483,5810,24449,2868,26491,937,2410
15002,7932,17029,4495,23583,27174,775,6761,16252,13478
638,10327,24844,16283,8443,15810,9923,28571,27076,28724
8998,11458,9033,10125,23299,11835,21378,26691,26994,18932
30963,21855,5004,31924,15478,12827,55,16385,24078,10602
22614,4849,26031,218,14701,6552,28827,11973,31745,10168
23779,11718,8719,7480,1381,18443,14542,5404,26979,5550
1475,1204,19973,29263,30246,19660,23789,25741,11766,27791
30655,11682,12386,4971,10135,805,4093,6804,23998,32183
25575,28569,3583,14958,1050,22849,10470,17480,10408,29107
18213,8045,24957,7499,15287,6794,22871,4207,26472,31604
19356,22846,2989,21478,3635,30,19027,27424,26198,19178
19475,21127,2256,30821,26730,14366,586,23097,909,30433
12719,25054,1077,3175,28385,22131,28006,27726,25593,12949
9213,13549,27108,1201,8929,752,26589,1096,200,9438
15996,29008,4617,1296,18000,17699,9780,31876,8724,32218
28727,15005,24447,6562,13529,1067,12850,27261,30065,20548
547,2977,3564,16984,8923,26091,27017,15041,14560,4670
8900,30084,17236,8438,10166,21164,8386,15063,21147,28279
23773,4900,21162,30325,22753,12637,4203,3400,8425,25578
11689,12504,12391,11444,14019,7657,17346,15291,15722,26473
14899,13814,6206,4776,24992,6805,13190,2484,25630,25545
26925,5855,30450,1177,28740,15637,32448,3115,29441,20517
20633,20199,28615,21346,18743,28041,17771,11196,4340,26302
15642,30289,26925,32267,18530,4993,1771,19945,8123,25009
13492,25423,13387,1183,19028,28717,15262,13469,29717,24560
15560,16078,7577,5166,21440,32515,18527,13769,9038,6524
687,22631,6627,663,26865,2160,22767,2728,8280,29044
19730,25102,11317,20546,30594,28575,2504,24678,13477,23319
7065,24713,11706,30847,16400,11155,9793,7674,23782,24137
7052,9242,25207,21598,10817,4815,31823,616,2514,26790
8303,23974,29751,8715,17006,24795,12100,19074,31207,16557
25250,27112,30597,11875,19283,23268,9518,32370,16656,27953
16256,15454,14637,26913,32324,19170,2583,2029,26044,25223
25272,1848,7531,27743,24103,10392,27420,17678,25708,18236
16283,13479,2037,27619,19041,25628,21288,23750,24114,13960
13126,17763,29401,23932,8643,16325,9972,26086,17326,24916
8524,11829,26110,22571,12627,27974,26315,24528,25536,7356
20339,21453,28110,1310,8734,14350,590,10127,23550,31968
9896,16239,4397,1193,17364,29143,4808,5198,17367,15313
3049,9129,22972,30638,32560,20620,17353,5074,22106,909
27377,31555,7454,19842,4997,30424,10858,6219,9016,15008
2754,15095,8166,2825,24678,23949,12804,22147,6006,14049
