x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
40177,17695,33142,26035,8291,10061,22085,21842,40550,18274
42385,11225,11765,15186,9854,13013,25558,48458,11455,35069
46134,19724,14238,13650,18513,27997,12655,12633,29055,25951
42975,1899,33960,31343,33002,24456,39578,40433,22650,24540
18725,17144,9541,19677,6467,33566,7127,35761,31598,36733
21224,33931,25160,7712,35250,10693,42440,42301,32354,45204
41537,1539,16269,5406,25049,13672,32989,23181,11114,16616
12966,45115,38400,40763,34089,18233,16485,41483,23925,11431
10697,22980,34101,40642,13692,24880,31849,19375,24448,33556
43197,4829,29025,10632,15736,25222,24231,34102,41531,10765
46893,28312,7617,1408,22793,26095,34065,39828,43284,23728
13970,224,20973,40640,13004,37651,12371,9337,41076,43430
5700,3515,25500,16357,31785,29278,37214,11956,14221,2259
46242,7184,5850,44225,29945,7388,26757,6038,14106,32853
38927,36921,33642,44544,13260,8902,46895,27571,23243,40427
29807,8591,35858,26403,17229,14084,26378,35117,36183,24756
3567,37572,46118,39559,20809,12247,13166,6279,13984,22468
20396,12749,18939,4172,33873,21561,32692,14058,37777,37212
26863,14700,2196,10168,27330,18996,30785,8462,11097,16035
11921,6968,34304,191,40300,13849,15772,12969,17674,36552
32354,35477,31887,11557,3210,40759,32710,6299,29420,21323
16055,17965,14539,24154,24897,27757,1869,10797,404,39785
14571,9267,45792,14008,19118,11419,48552,41586,41055,13036
28978,13732,17373,32361,27770,12619,6612,35020,33381,12822
40862,13802,30710,18816,40390,14327,3187,32268,9212,34836
24749,17863,26777,46131,24577,18834,33729,16266,4820,40551
17862,43236,37290,34066,13064,29128,27450,26092,33605,36674
34228,9899,13341,38656,47589,22850,5836,38032,13187,35297
14359,45649,13223,22093,16727,27348,42412,1146,16585,27611
24743,43668,22227,22791,42572,5241,10393,21933,38530,19739
11739,47245,31886,44840,12119,26470,11587,28896,21517,31800
45806,37549,26436,46455,4984,30549,31933,7575,39778,47244
20682,20759,33051,23526,13678,5712,36755,5721,2886,46903
13134,42211,31343,33054,4747,25766,7200,6215,1027,15133
40193,2225,11702,32339,29695,22943,24572,39991,11522,30027
33649,20947,9724,39454,16126,32831,41173,13119,3611,38165
36261,22790,31924,24624,31500,6347,38941,41239,23259,30586
31943,37422,37225,30506,35082,47909,13318,32749,44602,11874
1443,29460,30914,38379,13140,19325,9314,44359,22796,19498
13091,31305,1165,21656,42330,15600,14957,40853,16236,44362
5920,29018,18353,42212,4003,8870,32717,26523,28296,2421
38673,29009,23860,43825,6449,30277,11251,27172,19399,26487
10279,8006,15177,4702,26258,12576,18774,17248,21959,15067
18494,10139,33599,46720,13409,41864,36112,27572,25374,43463
1066,30038,15433,12932,24615,4506,28585,29783,6819,43477
34878,47341,20575,47183,18376,40127,16138,38449,11429,35940
19821,38234,21754,14067,45520,40649,13305,31772,41440,40772
40852,43749,33211,27871,35517,46395,4085,32358,26427,39066
18749,43954,42346,23844,48765,2480,17166,38480,15423,29921
13285,42958,39452,30830,9644,42803,40316,16639,19943,13898
16852,21679,41824,44241,28994,31888,1462,34582,23397,46794
3265,25901,28929,27906,26228,39505,12908,42256,33774,41402
19080,15963,19712,30556,9968,15227,27823,14309,12413,21397
16762,26276,21103,8913,16898,3430,13025,6454,19421,19796
17943,16743,39535,24465,42525,28558,43041,45861,14151,1436
28225,27348,31240,22387,47594,32908,25676,15136,30589,36526
18351,42530,41474,24683,22209,36210,30031,22181,41576,30953
14031,29247,13532,29244,21449,20203,45761,30317,22963,43816
9719,40035,3597,24049,840,1409,44263,37360,27469,45821
42017,13586,15132,18301,25473,42636,28956,47724,44581,26338
8103,28906,23907,21267,38788,39659,39451,12629,31708,8736
17911,28888,32739,27258,45359,27870,15754,1828,29207,38694
20622,25734,13299,26860,13211,21524,31138,9609,35715,27034
37667,13221,30337,31062,41079,14811,1165,36827,8260,10884
8257,25541,15391,4892,9925,18064,10909,19939,40807,15123
3398,5879,29366,42364,12178,13365,45190,35666,17562,9336
31965,11869,17169,16596,15362,10903,28393,34343,1518,5716
20476,8826,36771,20023,36234,8592,25648,7475,14007,29321
21928,18083,26373,11696,41332,13951,31768,27011,38643,48073
34241,24729,6530,29540,45156,36398,12573,30450,8732,15613
18744,40438,12431,37341,13936,41393,34203,26950,29740,13132
18862,20439,46481,8653,47289,27519,27763,41987,28721,23953
32357,19639,36895,24430,36431,13217,37864,25894,33329,6218
30451,46905,9558,19929,19188,26658,38150,36030,22363,23388
41998,40891,37323,41104,14658,35728,10737,38386,11569,33630
15780,20237,32738,35584,36140,2662,44334,42311,14364,40127
7111,26381,41269,17711,37173,22774,20772,37272,6498,27199
39392,32912,18391,24472,10501,44347,36644,11339,34364,31581
40002,34750,28576,22161,778,12660,5424,37641,34615,29461
19738,1401,5681,37891,41850,12981,30803,6884,30916,16042
29375,40007,19385,5954,3276,27520,25986,29891,24541,22034
36142,46766,14345,35575,16276,44264,5454,17419,45866,12170
33413,26533,22889,35791,46011,18815,13248,39379,15943,35197
39454,10113,10967,8279,36810,33941,11432,32740,27343,27912
32590,2781,37807,45855,44918,13116,45118,7883,14485,9662
26536,38986,34345,29910,20114,17861,30748,18430,7581,6256
21890,33115,7694,11777,40205,11911,25145,21767,24843,14364
12789,12700,34551,26001,36352,44932,20172,16944,37454,4696
6627,15907,39532,36845,22841,11898,34793,14406,6423,14356
34799,5866,3109,34839,44259,7662,30747,37317,3380,46696
41947,6621,32337,34579,32956,13696,5171,25884,16253,35345
45745,24056,24358,44118,30799,18911,7043,41332,35620,8210
1817,41449,24870,19966,6867,14007,20278,12735,13581,23951
17704,40789,32744,10344,9327,16285,47277,42066,20340,36691
42962,22739,19500,21304,32374,40924,27548,2999,21454,13216
34573,20456,27612,3664,18894,13095,31513,3485,196,46392
14345,38570,12212,24592,14214,13624,19729,32316,28224,45910
13059,30467,7235,38386,36479,13518,29791,28010,32654,26115
32934,18698,30951,46426,35233,11670,8634,31152,7084,36195
14216,20333,35571,43266,46060,44543,46856,14108,13073,40354
26418,30822,29096,22850,13497,19806,21253,1114,673,16252
2261,22461,13273,29422,37757,46892,22376,28817,40354,32621
42337,33217,13607,48027,33412,46359,27036,14331,2521,28391
33801,17549,15957,13328,36142,28485,15349,5729,992,5479
14672,8589,10006,21361,699,46785,14400,13434,40424,508
46229,9597,45158,11124,39514,17125,9028,17036,1438,17465
7451,34125,16840,22039,25968,31250,43647,46509,20790,43756
18103,4608,35132,20338,2432,32693,38148,44878,22512,13021
29191,44309,45739,4076,18355,806,13512,15246,36899,8012
11239,9515,2058,25817,34365,26463,16105,14467,30892,18298
22994,1551,11696,11661,14264,16942,46718,37578,41547,45098
28166,19923,13549,20758,35215,4287,5521,24245,16005,3595
5706,32785,38986,21751,29845,47157,17617,18056,16128,22289
24094,25724,26941,6369,18372,25971,11589,5266,6839,36790
2278,31326,39662,16366,21822,22993,21120,28454,48036,41824
41867,42036,17813,20931,16717,47486,15708,26338,24760,31408
40366,31865,15163,13789,24280,14241,26615,33333,13112,27267
45378,31342,21909,36044,9934,19731,71,8881,21949,18188
7938,34894,34755,31361,45388,32596,8117,9673,4986,5522
13890,17149,37428,4440,10170,46731,25723,24198,31829,35891
18348,36361,18549,47816,33641,15992,6665,43641,38781,45747
18624,36705,42390,7797,8350,30214,37383,35963,16676,8061
8852,39424,41466,10468,18591,40259,6313,29727,34862,19727
24819,36104,1238,26430,45204,29702,26003,2907,3574,37622
29864,34295,38015,31483,24855,12738,22225,7561,4646,29109
18630,19806,37550,45602,40940,39056,8676,18780,17705,32991
12843,46426,17425,32609,32798,47241,20829,32384,23128,2023
5921,37780,27510,18190,41847,10281,13805,4967,37183,1085
19959,5421,6313,2799,8681,47597,45933,23789,27740,28500
2628,27064,37024,6224,39794,35791,29845,38909,4704,33387
27234,33349,16190,41758,32195,27595,21491,12459,194,26519
16362,38825,34859,15477,22386,41250,28650,11082,45149,39161
739,15376,6104,35284,15219,26274,14181,14600,30450,5278
31917,30896,26971,22463,14243,2481,6556,35992,35310,46393
10159,45910,22900,47190,3523,18059,2375,32922,25752,1170
40534,29060,35175,17643,31092,6601,38258,41799,24270,15192
4066,1872,24172,24777,37406,36694,45858,48681,20292,10329
4384,23524,46087,4342,10805,15997,35315,15676,13547,16617
34087,14580,19807,24618,43715,27414,45178,7083,5677,1358
46767,44808,23590,14486,29330,29868,19501,13853,4039,31630
5106,2791,21294,7707,10701,13639,26777,18871,18198,32435
20495,24726,32890,29954,10428,3505,2433,23443,32353,27795
10538,1759,4999,11783,29259,12099,20037,17556,5727,5731
38987,37837,30493,13608,11077,17769,21873,28592,7485,7183
11801,38439,13011,5488,13866,14481,33214,30525,32870,37614
14019,44184,26347,19381,32607,28362,24807,21399,14911,30548
15822,43356,33536,12748,1757,30572,4197,38901,13653,42915
48283,17215,4221,41018,32159,8763,35537,32127,39117,39164
22546,3214,26771,10002,25792,302,41259,25714,6582,34845
35564,37183,36079,29854,22848,15504,29466,46223,41489,46637
29893,5744,23155,32033,12463,11043,40518,24511,19083,40334
41473,36986,14651,44234,40136,42268,17090,23622,11657,8606
6749,25592,35641,13203,10790,17908,23631,7053,24668,25681
6958,30213,25719,5238,28852,25376,2016,27424,31310,8608
22479,17392,41033,28622,47253,39807,25316,12379,12489,32911
32643,5236,18990,31817,24741,10268,24188,23116,32613,17137
10453,19446,36819,36416,8740,47182,14395,17674,39275,3741
38169,7722,13720,11725,29694,2239,20027,448,39833,44902
39526,44192,21296,16098,37178,20790,15484,17967,20679,42887
17851,34061,6599,31762,246,45098,32747,37865,32371,14927
28313,42613,30917,34588,15107,41476,38655,47252,20981,12499
43669,27060,26425,19193,30089,26567,12310,40325,19665,15049
38212,9572,39349,40874,41187,7178,40322,37419,43895,19170
39893,36047,47289,1299,16695,32956,18902,23382,31695,36115
17779,42434,15793,22882,14193,22662,11247,13509,7998,39302
14717,39560,13132,7053,11658,44765,13443,40702,30883,21740
33582,15580,15327,15129,1411,1250,14132,17443,44906,41716
47037,36651,24901,20312,25020,43725,7814,41730,34088,33744
44676,43418,29027,24130,31356,29945,6183,2022,21626,40171
35103,17768,4796,12399,11680,4250,47035,16596,35217,13093
30984,1768,36848,33931,10815,11436,8646,27171,39319,26722
4971,15177,12671,31624,4289,42591,27386,19611,33288,3569
13185,15185,42501,4832,35525,19848,44311,12277,24368,39100
19927,11590,40950,15115,41331,14893,43993,24901,30439,29560
36104,19405,18411,774,27593,32804,42256,23454,3392,35421
493,6529,7450,18029,19702,7374,3592,18391,28689,22374
13086,29742,33557,20664,12537,16610,30599,23796,1570,19939
7492,7143,8348,7203,47757,9171,42188,23288,15746,29019
1067,22232,31456,8007,12771,5531,36166,38070,41793,33314
44802,38085,18169,21605,29808,4400,10222,16571,11766,35064
16392,17193,22490,34603,38073,1059,23242,12648,13242,7712
31036,33671,28948,3256,38787,36103,5894,37031,35241,5793
44351,26787,2807,2983,42717,42330,43392,19963,8986,18118
20342,47864,25675,45847,11921,34402,45252,29207,39526,46431
19706,41823,47553,6841,44069,5450,17836,14231,36478,5839
35009,31153,31279,44856,24192,13485,6565,12572,44194,13625
7381,13307,34297,48785,21981,27284,35406,22361,2843,3796
27852,41098,16027,18571,22904,6250,4104,44354,27366,27173
47207,5245,39538,1238,5170,47181,19060,20760,1402,31700
44044,25230,18017,1523,4640,36426,15783,43395,21318,48153
1450,16058,46136,39781,13400,29869,37341,308,22462,27234
30498,19132,8117,47214,39644,36488,46084,12178,14217,35417
26466,6872,7051,3511,24640,5198,5332,11393,737,35555
43023,35214,14480,16745,32950,41815,24065,22058,26172,33990
46935,22416,20470,44392,33611,24860,44933,18169,6298,10554
45327,20634,14498,22905,22214,352,7458,41992,30224,12367
8807,37753,30967,3769,19626,29505,35112,41476,2034,37443
15831,20139,28477,21794,28362,45286,24620,35235,45814,14959
7467,14041,13510,41824,47800,21407,40073,23686,42411,18908
17687,14224,40808,9588,9434,6248,20340,3161,40317,36373
29574,20877,20344,21155,34588,21773,8707,16704,32380,27183
30249,20610,3602,15514,40908,39383,19309,36470,8076,42267
13902,25700,41571,31282,46503,33704,5897,15216,23224,32213
38825,7771,21171,16079,39542,13361,26761,42156,7775,36012
35765,22046,35076,11779,36715,31022,9337,17743,22475,34581
31155,37713,1128,11740,1867,15218,13668,31140,45882,9211
17195,28597,10277,33271,30045,38818,27995,36846,12346,42270
34780,24907,10027,24807,21799,3180,22691,14892,20202,33914
24464,37442,7100,15647,2018,38687,40665,45585,27075,24459
7083,40089,13063,35761,43950,46487,24248,33841,2785,13092
22045,17957,42972,13597,6868,32270,44144,45255,30934,13530
17306,10058,25601,27562,20151,8980,34088,11622,27398,43210
45567,14708,44285,32438,25760,9644,20189,47947,21880,22084
12930,8762,28840,37420,2912,4746,3548,46775,8671,7056
23965,42752,5746,36826,40701,4924,37272,6255,28520,43804
14008,18788,42744,15082,46754,22327,11322,32562,157,7710
18061,755,13213,35044,11137,13302,5677,13201,4984,24824
8983,1432,12916,14303,8135,21147,24064,35913,5477,40436
18431,27969,13178,6284,28817,523,34627,42238,43784,16866
14059,21946,21702,20972,26003,40877,25049,9872,24676,40489
18814,3516,42405,39531,12237,13746,13130,16049,36706,8721
24730,24348,5469,5586,25157,14349,7059,31818,41638,30280
19497,23180,14248,10631,17019,17734,32665,29200,20091,26802
12513,42744,32127,37155,30256,36334,27210,28805,23557,18772
15979,29355,17401,30983,43823,42667,35489,9452,23960,18780
5413,17536,15803,26229,40677,18248,18179,27419,5197,2061
43933,27824,20916,19858,20844,29210,37491,16967,13183,11557
38603,27388,183,46731,26240,9379,27263,11316,43027,25199
17661,34761,33281,23158,22226,16599,22287,10681,23689,48409
19372,32189,18959,4011,33776,12676,45740,33557,12800,27313
6590,24633,26557,43673,47182,18952,40678,45699,15482,8044
35039,27442,8641,12407,13022,31405,44663,26248,24348,38539
9059,46432,38556,45360,35192,35959,32332,32694,9507,44300
35198,26622,18643,1194,45367,19718,44324,11586,21473,41622
34691,14874,26374,31008,35950,30331,41289,43886,14063,33181
35858,30934,24463,16752,36520,43360,20736,21741,28060,19348
45699,20764,5677,15652,16737,29275,15178,11318,7062,8911
45286,27406,25698,29996,13381,13113,5227,19640,30931,35570
44081,9851,16416,4349,42321,47036,18865,14878,28418,6313
21149,789,38437,47236,28515,14714,7639,22793,28161,25001
14787,4342,35525,31847,17013,6329,41899,47277,36424,19122
37778,48116,22017,28311,31034,13531,14160,46068,12705,13471
29939,26738,18069,13682,20457,20800,34644,21857,29952,38435
16909,9261,35684,27980,41447,27270,13613,24796,44272,24266
17768,14210,34592,27718,31137,2655,46301,32667,16188,6628
41612,16773,36824,19058,30417,35668,40204,45520,38936,24709
29998,12176,17916,39152,17262,39443,45250,14680,37821,31352
23689,27602,13815,47615,29343,35593,43060,29323,30223,16357
25724,36222,21375,690,42539,26915,37190,12798,29234,27811
13899,12759,37813,16746,12755,26535,32812,34750,38939,47318
39550,39546,5454,33788,39504,2364,4969,40084,15609,19130
39593,34396,25134,18067,39792,35665,15184,48316,13031,16088
29867,37569,13683,21932,12916,34356,35860,23919,43643,24713
27239,6153,27345,26328,2195,45882,23913,42051,46755,27797
29660,22488,46488,8765,23610,35485,42615,48668,43821,12820
25683,43137,3104,23954,32131,38415,5735,46895,18908,35216
38793,43153,45670,37204,25844,6684,21960,39605,41101,4973
42349,36984,23641,18483,35129,39605,32473,3569,22256,2068
18704,1941,2514,48778,11463,19065,39521,6044,13926,39527
12509,46995,41919,9855,24885,20021,26279,296,12486,37267
25559,17919,41789,27914,8641,41604,2481,23707,7940,10331
28936,1919,28590,14264,9688,5327,13426,31973,15923,38013
3131,45334,13904,10451,11096,1556,1376,12593,8669,12663
43515,13438,41114,24276,18331,27262,48825,34844,21144,47856
15794,9034,16069,16132,8682,36928,3080,11776,17258,4592
22331,40618,6185,29994,15636,31785,22313,23714,45159,31465
24577,12473,1826,20013,37339,42027,21112,15802,39901,27323
13473,24725,13635,8793,39223,1992,24125,40888,21822,32488
34642,29292,20868,32608,8414,39860,24952,31408,33053,27888
27835,11195,40829,26733,38136,4210,41032,11420,14708,30799
32121,45949,42304,4094,20291,18513,19410,36117,29049,33760
40798,25885,40351,39351,31512,26551,27795,27066,429,15163
12595,30529,1261,5502,44753,16954,16738,46292,38709,19000
44865,41175,41037,23558,28546,38494,18198,36040,1163,11489
7991,8155,23170,20496,12484,26854,46943,38118,6224,48466
19590,35040,39661,45829,19129,1758,18514,1858,48477,40542
17002,6163,21118,36786,43287,24792,26068,17548,21844,32368
11479,4640,40748,17193,7991,22607,22057,44297,39465,19770
11882,19740,18108,33699,9586,42551,32572,41324,33788,45369
31921,21700,21549,14911,41724,35238,33740,18066,5528,26537
38367,25366,14182,27936,12670,3304,31360,45827,15835,6465
22409,37777,25582,14198,43990,12839,25830,41900,25954,17264
38792,15586,40572,13934,44655,12620,9508,43412,22992,12941
3071,7970,8312,26478,39785,21273,2941,30526,16401,24360
37453,21701,21113,13156,45325,26006,10903,11640,24881,41830
30200,1445,11870,15503,829,43147,29049,36963,13974,31763
15834,2149,32944,33637,15713,22879,1031,19544,34777,42964
32782,28757,19309,23455,42948,45684,18813,16624,16479,4398
212,7180,21476,32623,27085,26240,7009,6597,23586,11646
38122,19663,10749,9026,37380,9545,15590,26831,21408,36686
4634,2572,32274,13491,25508,45917,12678,43749,41847,4777
24265,45579,5086,30760,40827,31974,7817,29019,31377,12725
46086,10157,15529,26390,10422,18588,28082,45880,26345,5366
24772,16789,14197,13169,17544,45807,4330,12409,3054,8446
22778,16064,30705,30593,8312,10748,26538,6626,1075,46699
18109,6069,12990,1424,34668,34535,25892,17045,43363,33278
21492,45797,12275,13684,30475,43711,12286,26735,14598,39090
46226,14552,24639,29587,4139,13889,12501,14273,47361,16626
22744,40422,5402,14025,34296,7497,40057,45918,7674,15088
12951,24787,16484,40132,34226,8853,12824,13689,2044,33897
10035,10531,37481,4673,14039,14578,19839,37715,27485,23645
44843,14788,15543,13303,22690,38868,12955,17745,40835,10184
14821,14901,17724,31804,29315,21405,16852,17525,41908,16266
28828,33392,18521,16415,17744,45554,35038,14135,16382,21114
31353,7688,13316,11834,44719,19685,27755,37621,28392,2192
6897,14813,18829,37492,35919,38759,19337,3771,20815,10725
38494,44736,35683,31014,10449,18652,21944,29818,24872,43881
27348,34096,19773,38132,2223,14698,46405,14019,2590,42885
6507,21751,16810,7478,20735,34871,45358,24777,45607,12205
6192,23391,45040,43167,7821,47930,30055,36548,11627,13090
11477,29252,41464,13407,29762,36798,5657,15362,18563,20037
34484,8288,17751,5951,4905,12559,16082,29068,20649,39198
29721,7216,16121,9625,43012,14212,21053,29252,27232,28023
10891,22679,20155,14590,14113,25145,27888,43454,16728,5187
13680,30699,36373,30869,15666,37211,42324,14197,9678,2973
46273,31511,19435,22808,41935,26847,4696,33773,25883,37449
31347,46311,29200,43254,31303,11339,33654,32892,1980,8238
47893,708,34658,30390,39771,24500,37886,15795,14588,46108
24767,47519,13691,3731,19078,6311,35187,23625,3629,42212
37697,46508,8240,43275,14054,33357,11435,13382,23545,14485
33560,28567,36523,25830,6988,38475,46133,18966,18189,19202
23057,39937,41731,11884,32370,22232,21340,39364,5196,43249
30564,2463,2949,22661,36601,16962,7718,10571,13970,22953
14639,13605,20212,38448,18850,28519,24521,45582,20832,41764
44788,11463,37153,22855,16132,22734,45427,33286,33101,43259
30244,25559,36984,46801,17944,37819,22290,37475,10841,17127
35504,29591,34705,5242,2830,40533,13920,32912,19549,36224
4003,26743,18739,31031,14400,45601,4091,14818,39349,16664
48441,34696,28975,14780,30459,40538,11716,34536,46731,17442
10731,7650,35112,41748,15625,28342,29107,44121,13151,12757
15971,1554,12459,12903,43155,6627,2211,35497,11317,37419
9636,33840,14436,41176,43414,4289,1519,38100,29886,10277
32196,21017,15420,23851,13390,9826,23946,14323,18152,249
4695,19496,24246,17304,27950,9830,4323,29313,27854,29716
40035,35136,37924,44214,5521,20271,11956,43460,13548,31746
40805,33189,30559,21694,3186,12169,12184,39080,10737,6229
31766,39160,26639,42395,27868,2875,25735,40572,9508,38373
23181,21423,11851,5940,25409,38165,10019,23374,19005,40743
19479,15019,19128,37749,18726,13750,16770,36485,34068,44325
9497,27482,37552,37429,6681,43063,39042,28385,26892,13859
