x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
27916,14332,3140,13556,8845,285,30040,8061,1729,29981
45857,47160,27376,41503,37768,24871,41071,37621,37490,9364
36927,34396,39096,35136,30194,12736,514,26109,13096,20999
7708,30870,31956,41192,8316,30406,9520,38779,15491,28873
40830,579,8030,31610,37170,13219,16270,19193,45224,37746
33560,41503,27867,26322,1231,20863,9009,35085,46140,43273
46084,24321,30726,2973,38479,24571,11239,36362,34118,34976
11215,35718,5998,13909,42365,21827,26242,33188,31936,12236
34976,12412,25986,13340,18071,7493,12255,29999,14954,34760
42334,16674,46321,29505,24314,2340,23752,20683,994,9060
55,33339,1121,29604,20021,42097,40784,13463,44142,18865
25885,16375,33379,18988,20204,8713,40150,1851,29991,4432
40148,44532,41603,27713,1888,13221,21226,30325,8054,46898
4023,34272,1696,4727,14928,23204,38020,29495,14241,36010
19441,35588,37040,40743,13313,4279,45693,6316,8397,33740
24039,33645,42325,13035,11044,30004,24243,23248,23648,26762
13018,16137,29508,30365,12830,37485,30306,42486,27758,14247
13253,42771,35570,29048,44095,44694,21479,29967,22661,30894
26741,30568,38643,11339,9654,23474,26588,7034,1037,37723
41186,14087,42579,21487,17948,17389,24215,46783,9574,38764
30215,1100,21863,13401,38501,39069,18257,8411,45241,37314
35041,23139,14081,15020,19515,30026,43850,201,24064,39441
31037,30838,22668,47202,21945,27361,37137,14780,10250,14141
36871,7711,20669,43932,661,42629,6296,7553,13067,28621
29217,41437,3123,13280,9588,42791,9719,41229,38918,13085
31061,44291,32883,41867,45714,17693,40894,19958,1113,11041
34014,12175,2255,16189,33649,26106,27980,14169,18342,14253
22435,1343,6229,13511,22930,30066,45783,32445,16698,20952
36471,30600,4704,41735,8852,11361,23656,40583,13724,40914
22852,6246,4877,12713,45335,26930,15409,17722,32582,4191
13130,43896,41572,1461,27015,1934,46254,18813,36843,7753
28908,26492,12651,28999,26813,11039,12845,16065,48816,22982
16618,2465,21234,24710,8430,36112,10025,21993,18064,45241
7089,17018,44289,15050,4448,43827,15961,32356,34331,4203
26344,13107,13499,16389,43266,23407,9536,30789,15445,37481
40934,41579,4289,18081,40944,18958,33599,18533,16743,10881
30595,1224,46357,3550,21133,13967,22996,17736,33674,24157
16002,35173,26759,4832,34699,3043,41218,21136,7830,41437
2948,44552,28420,19610,11200,12569,8360,15705,18113,33316
19357,47028,23541,6128,19678,46424,732,6031,16312,17101
47184,30494,1773,1729,44543,40215,29776,36388,35125,5247
12484,41269,2462,32185,12939,35055,16300,34117,11465,46093
16630,32106,13301,19676,6602,38073,20440,44278,36611,33670
27405,29115,24904,32582,41224,40413,11040,6256,15158,19833
27386,43801,19637,36878,43538,21999,29195,2297,22883,3074
14274,12649,20441,42306,18332,45845,46522,34826,12661,26351
