x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
3639,16874,16081,4054,20208,15070,31657,7510,1446,5494
14352,23852,6844,20253,1222,22375,13241,30383,4539,2269
24744,12761,8741,18521,31953,3225,20467,29193,6946,14956
20093,2588,7835,27757,15080,31587,8666,8524,19817,31247
17901,19626,24470,29865,31816,9532,4045,12620,13786,27947
24534,8682,25249,297,5345,28083,3583,21187,20305,18927
31311,26845,29397,15575,26912,26846,841,6320,21079,10347
1073,21321,14000,1594,2352,22436,4549,1255,10339,13273
6972,28339,25804,7031,20598,10843,24813,18883,17512,32092
25782,20427,30482,26085,29954,12914,17924,13713,8327,19444
20609,5601,15280,3080,15890,28320,18159,19765,10455,16964
3054,25296,3413,24892,14825,1843,519,17862,3388,18236
9217,25212,12412,10553,18492,22518,16376,20620,32144,27297
3980,4327,10370,20229,31748,13597,24923,31938,27217,11754
882,17626,26458,3022,20205,5389,27805,2293,31891,23976
25963,742,8471,24223,20659,18500,25118,30354,11029,25358
8776,3680,14471,11057,3433,21505,26065,7681,10857,20778
31950,27735,10635,14835,11306,2637,25152,26064,30031,6833
20046,15931,3012,26823,12978,7012,22715,1437,20949,7870
30157,23474,3470,24261,10498,1506,30545,31198,26906,6674
26839,23681,32001,31188,16929,14297,11942,18229,21871,18444
3751,12152,682,6803,13192,11617,25212,30957,27143,22174
21205,13033,30212,6382,19859,1160,16903,7341,783,13978
15575,3703,16246,12062,24906,18006,15736,5518,15765,25694
23968,25904,2621,7000,29562,24443,11121,7246,31819,12027
4666,23248,14748,25858,7911,7372,23962,28835,9324,1008
17974,7320,9982,15938,31254,2240,28569,25641,32090,19436
24690,15244,16017,29047,20683,27645,6849,14030,32480,16325
22010,5929,5293,4302,30642,25967,14251,15535,25062,19166
12202,815,19028,14478,20620,5437,10868,7896,21724,14184
16525,28746,5250,22865,28970,5857,25462,6638,26710,24320
723,11934,23270,27735,7467,27467,18047,28751,24277,23734
6862,6561,26060,16407,237,14186,55,28475,923,21104
2079,25054,26428,24319,5045,7726,5824,14791,16175,25503
19536,8883,24734,4008,21791,18507,17671,26192,10937,28369
9374,30883,25933,29124,30058,16953,951,31271,16608,1949
21143,24084,3945,12797,7840,19330,10579,7757,660,5099
15199,32302,10740,13071,5976,32441,32114,16765,27120,20381
308,26960,4000,1185,21307,17862,9008,22643,30700,4201
5817,6234,7373,171,17157,11919,21213,24906,31287,8670
11536,3772,3831,14855,8768,20694,20333,13868,15415,32085
19492,16014,1729,1937,14682,56,24561,10579,15971,25923
24981,15199,7777,1780,4757,1996,31168,16248,31614,13000
16946,309,2948,11774,13331,4440,1790,3666,26716,7373
2665,32200,6062,18875,2832,29420,8643,18374,20872,19302
20568,16303,11249,7109,5725,28363,8531,7823,11011,23554
29834,24346,25425,214,1504,26023,21161,20537,11928,6639
24201,30948,20512,10709,32510,15238,18234,13816,24037,242
3094,6720,20414,29771,26643,9777,15619,13924,17032,1806
3095,9399,24270,19154,15188,1285,25970,15708,125,1687
22851,17717,4365,17794,1118,3287,11809,24223,2665,17483
4319,6850,31144,12543,9101,14117,30426,17286,8645,19756
31971,20722,5168,1103,24184,24634,26903,8791,15592,31216
192,20079,30585,10379,29977,8584,9126,5857,10639,29450
23223,26526,21240,15909,18947,27297,10652,24435,26206,6574
12617,15213,14961,19029,4535,17940,9954,1337,833,16800
15669,28489,9299,6066,15051,15225,13460,19718,25141,6610
26545,10843,18337,30441,31654,28790,21572,20642,27221,19264
20128,23022,18947,12000,30414,31533,19615,15944,21547,25432
23962,9719,20055,17227,18044,1473,27057,12299,9730,12770
20558,30639,3673,881,29996,8725,1448,9820,6556,16936
1843,1619,13691,9179,4575,31182,20811,674,11306,19519
14470,26846,11896,21610,15691,19445,27010,31791,11404,12152
21638,30994,308,13105,3925,11853,27566,8123,18595,7480
